idw,PRON_mode,PRON_min__gtPM,PRON_max__gtPM,PRON_mean__gtPM,PRON_median__gtPM,PRON_std__gtPM,PRON_quan80_gtPM,PRON_quan90_gtPM,KGL_min__gtPM,KGL_max__gtPM,KGL_mean__gtPM,KGL_median__gtPM,KGL_std__gtPM,KGL_quan80_gtPM,KGL_quan90_gtPM,KPO_min__gtPM,KPO_max__gtPM,KPO_mean__gtPM,KPO_median__gtPM,KPO_std__gtPM,KPO_quan80_gtPM,KPO_quan90_gtPM,KGL_min__lePM,KGL_max__lePM,KGL_mean__lePM,KGL_median__lePM,KGL_std__lePM,KGL_quan80_lePM,KGL_quan90_lePM,KPO_min__lePM,KPO_max__lePM,KPO_mean__lePM,KPO_median__lePM,KPO_std__lePM,KPO_quan80_lePM,KPO_quan90_lePM,DEPT_min_,DEPT_max_,DEPT_min__gtPM,DEPT_max__gtPM,DEPT_min__lePM,DEPT_max__lePM,DEPT_min__PRON_median__gtPM,DEPT_max__PRON_median__gtPM,DEPT_delta_PRON_median__gtPM,DEPT_sum_h_PRON_median__gtPM,DEPT_min__PRON_quan80_gtPM,DEPT_max__PRON_quan80_gtPM,DEPT_delta_PRON_quan80_gtPM,DEPT_sum_h_PRON_quan80_gtPM,DEPT_min__PRON_quan90_gtPM,DEPT_max__PRON_quan90_gtPM,DEPT_delta_PRON_quan90_gtPM,DEPT_sum_h_PRON_quan90_gtPM
c43a70eed6be2ca0ba61719163fcad10,0.096,0.192,481.186,33.31821493624772,8.323,64.45403770279073,42.104600000000005,97.37259999999998,7.795,22.4865,13.630446265938069,13.458,2.8010282722042765,16.200400000000002,17.445,9.866,24.804,17.895326958105645,18.018,3.1161428910509086,20.6438,22.2378,7.787,24.747,21.273809210526316,22.343,3.7155656394723042,24.542,24.679,2.271,20.809,9.642677555555556,8.832999999999998,3.017951808350534,12.4214,14.168050000000001,11.4,2923.5,2621.7,2867.3,2602.4,2923.5,2621.7,2862.4,240.70000000000027,275.0,2621.9,2860.4,238.5,110.0,2622.1,2855.8,233.70000000000027,55.0
c46e6577ed8a7b5c6390dbd510532254,0.1,0.102,20.32,5.0836694214876035,2.7375,5.547944991699926,6.310400000000001,15.848300000000002,4.325,36.715,13.476049586776858,11.39575,7.2653425164508505,20.4146,23.66885,5.933,17.161,13.604037190082645,13.3575,1.9547744600036414,15.079800000000002,16.689249999999998,11.935,44.407,40.53082612147678,43.242,5.9017233673447365,44.407,44.407,0.0,15.513,8.5901542278682,10.644,3.4476675778410617,11.284400000000002,12.0051,2936.0,3212.0,3089.1,3185.1,2936.0,3212.0,3092.7,3139.9,47.20000000000027,121.0,3096.8,3139.5,42.69999999999982,49.0,3136.2,3138.6,2.400000000000091,25.0
c4b5b89b6ef6606c466d84292030efd8,0.1,0.2225,14.182,3.8565701754385966,3.04425,3.021257889910171,6.420000000000002,8.15995,8.152,17.2985,11.848467105263158,11.338750000000001,2.22490453985519,14.2954,14.761499999999998,11.7605,20.408,16.8955,17.3335,1.9801473274294494,18.7514,19.22985,8.157,24.742,21.06824079528719,21.534,3.066125011239446,23.3703,24.281,5.447,18.96,8.594800932744231,8.3425,2.078271332288707,9.812600000000002,10.747399999999999,9.8,2982.8,2632.3,2858.5,2632.2,2858.6,2635.6,2852.9,217.30000000000018,114.0,2635.8,2852.8,217.0,46.0,2635.9,2852.8,216.9000000000001,23.0
c4c023c3db25addcb85f101d47f7d823,0.1,0.1065,2.281,1.0571294498381878,1.083,0.47479870930444185,1.3694000000000002,1.7142,4.013,41.0015,10.183069579288027,9.101,4.652943115444791,12.470400000000001,14.980299999999998,9.1695,17.488,15.733167808219175,16.100749999999998,1.3143454962175973,16.6961,16.972550000000002,4.013,77.99,47.66829331619537,44.678749999999994,22.762523944983915,77.99,77.99,1.0,19.45,9.5489060637925,8.099,3.088810705392373,12.4652,14.225000000000001,23.6,3116.4,2951.5,3069.7,2734.4,3076.4,2951.7,3039.1,87.40000000000009,155.0,2951.8,3038.6,86.79999999999973,62.0,2962.2,2970.7,8.5,31.0
c56e6bb1631e606b395faf8b35362bed,0.1,0.106,30.25,3.806275167785235,1.7565,4.629611958939725,6.287300000000001,9.806800000000003,7.815,20.398,12.806249999999999,12.502,2.4639686620898695,14.5266,15.979050000000003,11.485,20.601,16.587493288590604,16.91775,1.9904375840626305,18.1624,18.8457,6.494,24.744,20.31343006802721,20.826,3.279546311352999,23.1736,24.096799999999998,6.971,15.164,10.664431836734693,10.669,1.7682016857041278,12.472,13.001,6.6,2797.0,2345.1,2742.1,2345.0,2742.2,2345.2,2739.3,394.10000000000036,149.0,2345.3,2596.1,250.79999999999973,60.0,2345.4,2594.5,249.0999999999999,30.0
c57ab4d735d4d664cde2e65923f7a444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,405.2,2953.6,405.2,2953.6,405.2,2953.6,,,,,,,,,,,,
c582fb9a885a77aaf3c29597b19f71c9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.4,2507.9,9.4,2507.9,9.4,2507.9,,,,,,,,,,,,
c5a7c4b92e1ee3d65032385f0326d33f,0.1,0.139,5.888,1.5814912718204488,1.5455,0.9272361062850327,2.161,2.514,4.441,62.6555,11.333578553615961,9.502,5.730593115087556,15.715,19.3615,10.095,20.701,17.486100997506234,18.195,2.1667007327729877,19.2645,19.617,5.972,94.118,71.23721465728273,81.203,21.324730822007073,87.004,87.661,6.0,19.112,9.939679267572357,9.816,1.620296647592436,10.3815,11.431750000000001,1.2,3570.4,3362.7,3563.3,3185.8,3569.2,3363.1,3563.1,200.0,202.0,3365.2,3563.0,197.80000000000018,81.0,3371.1,3563.0,191.9000000000001,41.0
c677e7e003dee680a31ff75bfce8a6dd,0.1,0.101,19.57,3.828574585635359,2.715,3.761416284122462,5.807,8.2045,8.045,20.1895,12.083024861878453,12.3725,2.868538529497519,14.427,15.458,6.9525,21.18,16.35452209944751,16.1325,2.4478533985147095,18.5665,19.548,8.045,24.732,20.796488454433497,21.264,3.001809608993727,23.436400000000003,24.180500000000002,1.125,24.145,8.929871613300492,9.128499999999999,3.1622951341127803,11.6005,12.7285,3.2,2761.8,2302.5,2645.1,2302.4,2645.2,2302.9,2644.8,341.9000000000001,91.0,2305.3,2644.4,339.0999999999999,37.0,2305.4,2644.1,338.6999999999998,19.0
c6e8bc28c76575e4e260ecb0615cf820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4,2838.9,3.4,2838.9,3.4,2838.9,,,,,,,,,,,,
ca61aeab3a2337a10592944e3d3c5a74,0.099,0.1045,15.06,3.3558709677419354,2.09525,3.155601180978655,6.089200000000002,7.640900000000004,4.1,30.983,13.513014516129031,12.56025,6.165195524340528,19.235500000000002,21.6557,8.4915,17.22,13.827709677419355,13.9205,1.6856634830900252,15.4362,15.8968,4.229,44.407,27.829333256563796,24.028,9.32160590900919,39.502,43.222,4.0,14.845,9.561588086476542,10.972999999999999,2.730766969174821,11.3015,11.6477,27.4,2749.4,2552.5,2736.1,2493.8,2742.4,2649.8,2706.2,56.399999999999636,155.0,2682.0,2705.8,23.800000000000182,62.0,2684.6,2705.6,21.0,31.0
cb390f02ebff7e11c39217e334ff4ba4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.6,2936.8,15.6,2936.8,15.6,2936.8,,,,,,,,,,,,
cb4db678d1df33abb07c246056965936,0.1,0.1165,6.96,1.7847955555555557,1.5995,1.07623059640555,2.477,2.8512000000000013,4.078,61.2805,12.310070155902006,10.332,7.150655288175533,17.135600000000004,21.9403,8.8735,21.09,17.957395555555554,18.304499999999997,1.8875367832762193,19.5988,19.99805,5.72,110.429,68.85142310356773,75.4945,17.869141541940994,80.52940000000001,83.50789999999999,1.141,19.047,10.530623399100033,10.497,1.460088287890252,11.287400000000002,12.042200000000001,3053.2,3628.0,3239.3,3572.9,3239.2,3573.0,3239.5,3572.7,333.1999999999998,225.0,3243.5,3572.6,329.0999999999999,91.0,3435.6,3572.6,137.0,45.0
cbe36da0a4d1deebba416c2e009b9ef0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.4,2711.9,11.4,2711.9,11.4,2711.9,,,,,,,,,,,,
cc304995be784fae36d775567bd0ee5a,0.1,0.2235,24.339,7.298496732026145,5.832,5.756168020302202,12.5004,14.494800000000005,8.112,17.804,11.301839869281045,10.7425,2.2331500605511163,13.2149,14.878400000000001,9.287,21.548,18.001830065359474,18.5305,2.487115857778077,20.125,20.435200000000002,8.111,24.751,22.20634188034188,23.500999999999998,3.3448810054708233,24.723,24.744,4.928,21.247,10.641276495726496,10.144,2.854233230163112,13.140800000000002,14.825199999999999,9.0,3252.8,3128.7,3158.3,3062.2,3194.4,3142.7,3158.2,15.5,77.0,3144.5,3157.7,13.199999999999818,31.0,3144.6,3157.7,13.099999999999909,16.0
cc3fecdd18ba142d01b791d6104c6ab2,0.1,0.117,787.481,42.43579171094581,2.8555,103.3186067571932,30.808,158.0485,5.976,23.786,12.698638150903294,12.6475,3.1368441500736806,15.268,16.6775,10.095,23.296,17.545115834218915,17.6335,2.571794694552787,19.885,20.948,5.584,24.751,19.402593468795356,20.7095,4.466235456315467,23.223,23.804,6.897,20.636,12.197963280116111,11.788,2.100312896923697,14.000700000000002,15.1694,2936.4,3747.1,3137.0,3738.7,3139.2,3738.8,3137.2,3737.1,599.9000000000001,471.0,3138.2,3327.2,189.0,189.0,3223.0,3327.0,104.0,95.0
cdc9f9e17f2b9cd54bf476f07e6266e1,0.099,0.108,14.585,3.3958678571428575,2.16175,3.2798390591605826,5.6495,8.024600000000001,4.1,31.005,13.749875000000001,11.9535,6.655667273036603,19.3248,22.1768,4.0,17.232,14.050057142857142,14.4595,2.0884012491106065,15.6424,15.967250000000002,6.321,44.407,26.603733732876712,24.225,7.94939629668444,33.73540000000001,42.206149999999994,4.0,15.706,10.066577242524916,10.8935,2.464919041212316,11.2306,12.208250000000001,23.8,2823.9,2625.1,2803.8,2615.6,2819.2,2719.6,2803.7,84.09999999999991,70.0,2719.7,2769.8,50.100000000000364,28.0,2719.8,2767.8,48.0,14.0
ce2174ce2ef0a5a89fea6141051c6e39,0.01,0.065,16.384,3.2509310344827584,2.2565,3.05332676875879,5.116500000000001,8.163700000000006,7.971,19.7705,12.67085,12.8225,2.4268673349262793,14.652099999999999,15.7666,9.6775,20.712,16.311775862068963,16.57075,2.2576999173309953,18.253,19.240750000000002,7.975,24.751,20.005158355310478,19.825,2.860562201147217,22.628,24.345,5.88,18.08,10.936441620714458,11.2665,2.302653891051526,12.761,13.532,11.8,3580.9,3082.7,3472.7,3068.0,3514.0,3083.1,3470.9,387.8000000000002,145.0,3090.5,3470.6,380.0999999999999,58.0,3090.8,3469.9,379.0999999999999,29.0
ce2fccc335c8beb19a29ac729f441211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2510.6,2751.6,2510.6,2751.6,2510.6,2751.6,,,,,,,,,,,,
ce53457ef45b5f5b13d71072c862849c,0.1,0.125,27.306,2.952139240506329,1.49625,3.7551019014530422,4.0632,6.903049999999997,6.812,24.049,14.646759493670887,14.89775,3.4597617616419525,17.2732,18.870350000000002,6.0,21.791,15.57922151898734,15.60175,2.749700085218023,17.698300000000003,18.706899999999997,7.119,24.574,19.955539980576237,20.3915,3.348071252960484,23.161,23.857100000000003,6.0,20.241,11.732061184849465,11.738,2.368796838944956,13.7119,14.598800000000002,25.0,3351.8,2926.1,3254.3,2919.6,3275.8,2926.3,3254.3,328.0,237.0,2927.0,3254.1,327.0999999999999,95.0,2940.5,3253.9,313.4000000000001,48.0
ce5f36e323ed572f9e9792617d7f06d7,0.1,0.1785,14.117,3.484192139737991,2.7855,2.7884678325688603,5.497,7.086300000000001,8.035,18.8645,11.731192139737992,11.29,2.31942287612054,13.4835,14.908100000000001,10.611,20.398,16.588565502183407,16.9285,2.102760676538324,18.4066,18.8775,7.729,24.75,19.693096685082875,20.4725,3.8112500837630727,22.5346,23.515150000000002,5.53,25.937,9.892109513274336,9.788499999999999,2.689847335609523,11.5212,12.543299999999999,0.0,3595.8,3404.7,3486.7,3320.2,3595.8,3404.7,3486.6,81.90000000000009,115.0,3404.8,3486.4,81.59999999999991,46.0,3416.5,3483.5,67.0,23.0
ceed2d69541596760b6691cf2e67051f,0.1,0.122,3.9,1.0942458333333334,0.97925,0.6606177092777733,1.613,1.9111500000000001,5.707,19.334,9.567971875000001,9.1175,2.662596855391937,11.546299999999999,13.007950000000001,9.623,19.699,16.43411875,16.738500000000002,2.0651215125633358,18.2726,18.8213,5.719,24.679,21.108807937519927,22.961,4.396855357535298,24.149,24.27,5.332,16.59,7.666526458399744,6.923,1.9968047687183295,8.756,10.306000000000001,10.0,3688.6,3457.1,3628.3,3286.4,3648.0,3458.0,3628.0,170.0,240.0,3500.2,3625.9,125.70000000000027,97.0,3505.4,3625.8,120.40000000000009,48.0
d147dc766cf90a35a2db9d26a82746aa,0.1,0.4595,72.424,14.935106382978724,5.907,17.25651068363231,31.903,42.415,7.113,20.741,13.523932624113478,13.807,4.253930804570159,18.212,18.894,11.5935,22.561,17.158014184397164,16.8925,3.0812937681291688,20.708,21.355,7.159,24.051,20.122585650224217,21.602,4.590673074261444,23.2891,23.7519,6.0,20.823,10.77513061797753,10.947,2.3217252993275843,12.240000000000002,12.996450000000001,6.8,2606.3,2512.7,2542.3,2480.8,2606.3,2512.9,2541.7,28.799999999999727,71.0,2514.4,2517.8,3.400000000000091,29.0,2514.5,2516.6,2.099999999999909,15.0
d149ae783975661baf0dc9827d60baa4,0.01,0.046,14.087,2.0465810055865923,1.067,2.6058191923740703,2.6828,4.868200000000009,7.859,21.5215,13.38008379888268,13.7335,2.726368651491792,15.1968,16.293300000000006,8.6255,20.393,15.126796089385476,14.928,2.192021313748669,16.890800000000002,18.107100000000003,7.849,24.462,20.77963164155432,21.615000000000002,3.0982824016635657,23.452,23.63575,5.775,15.532,9.61166712926249,9.466750000000001,1.8677872061143583,11.12,12.338000000000001,2834.0,3241.0,2850.5,3120.3,2850.4,3120.4,2850.8,3118.6,267.7999999999997,90.0,2851.0,3118.5,267.5,36.0,3079.4,3113.3,33.90000000000009,18.0
d33af0454c15662737bdf042d95c18ad,0.101,0.1015,15.312,1.567044041450777,0.728,2.1311308970577096,2.1422000000000008,4.182,7.913,16.516,9.704344559585492,8.401,2.263552700352907,11.608800000000002,12.922,10.239,22.464,16.419593264248704,16.1885,2.2346697251090544,18.353800000000003,19.6656,7.913,24.25,15.935200221238938,17.017,4.422762914572108,19.7878,21.079300000000003,4.265,18.533,9.758693584070794,9.41225,2.8452117339684473,12.546700000000001,13.3615,5.0,3028.4,2868.5,2932.5,2868.4,2932.8,2868.6,2931.9,63.30000000000018,98.0,2879.8,2926.1,46.29999999999973,39.0,2879.9,2926.1,46.19999999999982,20.0
d36381d53629a8e2a850e63249a2e10e,0.1,0.125,18.197,3.9692946428571427,2.85425,3.4824954160932053,7.170200000000001,8.80995,7.571,20.931,12.25096205357143,11.772,2.7441628853584334,14.5032,15.84795,10.0925,20.934,16.767209821428573,17.110500000000002,2.3275241234976805,19.0478,19.4303,7.991,24.749,21.79243734015345,22.713,3.373544315565998,24.257,24.648,6.0,20.066,9.517612897332846,9.261,1.9193865796993432,10.5706,11.4956,4.2,3106.6,2686.5,2982.3,2686.4,2982.4,2686.8,2982.2,295.39999999999964,112.0,2687.0,2982.0,295.0,45.0,2688.6,2980.8,292.2000000000003,23.0
d40615487908734418e61e1743fddc3c,0.103,0.126,65.277,9.80183039647577,4.833,12.563510608972758,14.4398,26.0512,7.769,20.7595,11.05770704845815,10.8915,2.7329436958254134,13.420200000000001,14.5477,9.6405,22.327,17.377674008810573,17.598,2.489225224094512,19.4722,20.261200000000002,7.77,24.751,22.11116023118544,23.345,3.2491843149302153,24.557,24.722,2.103,19.189,9.428040088539104,9.369499999999999,2.195557167527935,10.987,11.94975,9.8,3457.8,2945.5,3374.3,2945.4,3374.6,2945.7,3370.0,424.3000000000002,114.0,3119.5,3216.8,97.30000000000018,46.0,3119.7,3127.2,7.5,23.0
d4db9c9934662e024135072b7cc67d11,0.1,0.2005,13.021,2.780695652173913,1.422,3.2938223078586653,3.5144,9.380499999999998,7.915,18.494,11.825253623188404,11.67475,2.3115163871793025,14.0484,14.48885,9.7885,20.227,15.79247463768116,15.544,2.146621138299875,17.3912,19.5346,7.931,24.742,20.742934806478175,20.669,3.050356590738331,24.1251,24.555999999999997,6.0,17.327,10.301244114949556,10.371,1.9309903147121148,11.88,12.763,11.8,3126.8,2798.9,2994.5,2735.0,3113.0,2798.9,2991.6,192.69999999999982,69.0,2799.0,2851.3,52.30000000000018,28.0,2799.3,2801.6,2.299999999999727,14.0
d545f44f15005fd41a9240244604624c,0.01,0.0545,9.63,2.7198301886792455,2.22825,2.056103753221912,4.014200000000001,6.1625000000000005,7.529,18.281,10.208488207547168,9.532499999999999,2.2847848231833354,12.0338,13.56725,9.2265,19.59,16.135759433962264,16.67625,2.2004414811568807,17.7915,18.635499999999997,7.536,24.664,18.331453009503694,19.6695,4.952292818675165,22.644600000000004,23.7748,4.0,18.14,8.933939281942978,8.827,3.1260300560740863,11.518600000000001,12.712399999999999,2682.6,2943.4,2765.1,2880.7,2765.0,2880.8,2765.2,2880.1,114.90000000000009,106.0,2769.0,2873.3,104.30000000000018,43.0,2769.3,2776.9,7.599999999999909,22.0
d55fa7c14dc2508fde23b0a4833b688e,0.1,0.401,23.351,5.128271739130435,2.9425,5.7659291361239875,6.585600000000001,13.840350000000022,8.029,20.938,11.007016304347825,10.84225,2.2015292591668385,12.5398,13.495999999999999,9.9485,17.425,13.829665760869565,13.499749999999999,1.585728961663855,15.084200000000001,16.4615,7.862,24.752,21.750415094339623,24.272,4.161749232110955,24.634,24.671,3.945,16.212,5.701618842659014,4.51,2.4935240195812263,7.203,9.912,28.2,3003.0,2916.9,2972.1,2775.6,3003.0,2917.7,2971.2,53.5,92.0,2919.1,2933.6,14.5,37.0,2930.4,2933.2,2.799999999999727,19.0
d66319ad6c73028717fd6d4c911ff3ba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.3,2534.3,14.3,2534.3,14.3,2534.3,,,,,,,,,,,,
d67291f03bbed5d851bda21f56c966e1,0.101,0.107,13.377,1.7981445086705203,1.1425,2.012252953078379,2.526,4.192,8.011,21.3655,14.46794219653179,14.55875,2.437490256446631,16.335,17.37225,7.567,20.148,14.97625578034682,15.17875,2.3240432119591596,16.95,17.759,8.011,24.75,21.633079566481626,22.343,2.7120892668166445,23.7128,24.32,3.373,16.981,9.5851255617235,9.731,2.501524374540333,11.639600000000002,12.647400000000001,5.2,2826.0,2340.8,2753.5,2341.6,2753.6,2343.8,2731.7,387.89999999999964,173.0,2343.9,2728.8,384.9000000000001,70.0,2344.0,2715.6,371.5999999999999,35.0
d792a2c1d8d26880a4a8f5f294e03045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1,3312.9,10.1,3312.9,10.1,3312.9,,,,,,,,,,,,
d7e88ed014ceffe2232d9e913887c7e6,0.1,0.1005,4.448,1.268823529411765,0.978,1.0674983832471572,2.136,2.7395,11.069,18.096,14.312235294117647,14.4415,1.7028720631713385,15.556,16.706,9.69,16.277,13.126656862745099,13.0155,1.5223370208012288,14.468,15.0,11.324,23.893,19.412585695006747,19.755499999999998,2.4093026239499826,21.2874,22.311950000000003,2.389,14.676,8.833726383265857,8.93075,1.8820087239797798,10.484300000000001,11.18375,11.8,3172.9,2732.1,2885.1,2732.0,2885.2,2732.3,2884.7,152.39999999999964,26.0,2732.3,2884.7,152.39999999999964,11.0,2732.4,2884.6,152.19999999999982,6.0
d7f145259f0dc05d96bb41fa0183bd31,0.1,0.1405,20.32,4.703047619047619,3.704,4.177425901289698,6.854,9.708,4.325,47.3225,14.469099567099567,11.5945,8.985432812930908,19.93,23.104,7.295,17.161,13.874361471861471,14.2625,1.8585253867879274,15.259,16.0075,4.471,56.433,29.79550314814815,24.385,10.699626096536148,42.13850000000002,49.17935,1.472,22.202,9.935160740740741,10.805,3.517671552182271,12.4922,13.5161,2968.0,3261.0,2990.3,3244.3,2968.0,3261.0,3193.0,3243.5,50.5,116.0,3193.2,3239.5,46.30000000000018,47.0,3193.2,3239.5,46.30000000000018,24.0
d812243839776ab7d07d6396b1d70d43,0.1,0.117,14.571,3.470845637583893,2.0485,3.594461048528642,5.3474,9.53060000000001,7.997,19.903,12.180610738255034,12.04,2.7092810928397673,14.7727,15.870800000000001,10.0065,20.465,16.252755033557047,16.3045,2.335638904732963,18.3473,19.552200000000003,8.088,24.75,20.128613588850175,20.25725,2.8870282481474385,22.496199999999998,23.95135,5.937,16.004,9.892194773519165,9.912500000000001,2.00753986182982,11.5274,12.494999999999997,14.4,3558.8,3222.9,3451.1,3172.0,3473.8,3225.8,3448.5,222.69999999999982,75.0,3232.9,3446.0,213.0999999999999,30.0,3233.2,3445.6,212.4000000000001,15.0
d84a959d9176806072c1eb399d7490cf,0.1,0.205,38.96,8.77210480349345,6.57,7.998547322462361,14.995000000000001,19.918300000000013,8.134,20.383,11.459443231441048,11.19,2.6278610250427317,13.707,15.0906,7.226,21.163,16.383008733624454,16.7405,2.7624629976743362,18.834999999999997,19.563000000000002,7.571,24.749,20.522299404439636,21.20125,3.3454768304108438,23.2837,23.857400000000002,3.023,14.181,9.161990931239849,9.19325,2.3418010126087454,11.3046,12.193,4.0,3534.0,3039.5,3431.5,3039.4,3431.6,3189.2,3431.1,241.9000000000001,115.0,3189.5,3430.9,241.4000000000001,46.0,3189.6,3430.8,241.20000000000027,23.0
d8dd36b312f226b99e93864b6c5ed766,0.1,0.106,12.7,3.1770466321243527,1.6975,3.113333944571042,6.8284,8.1649,7.78,19.8025,11.783520725388602,12.342,2.859411551603445,14.302200000000003,15.197400000000002,9.902,20.175,16.028326424870468,15.8345,2.426399245082654,18.780700000000003,19.2345,7.581,24.75,21.85622175141243,23.7105,4.15267201866555,24.633,24.741,4.915,21.453,7.946736581920905,7.05275,2.17425804870627,9.615,10.7275,10.2,2929.8,2794.5,2836.1,2736.2,2897.0,2795.5,2836.1,40.59999999999991,97.0,2808.4,2835.6,27.199999999999818,39.0,2808.4,2835.2,26.799999999999727,20.0
d9f7dff69e85794191e06015a6086b34,0.098,0.1825,76.82,8.362416422287389,2.4075,15.535632357807803,9.271,23.178,8.043,20.773,14.118954545454546,13.6355,2.5979309771236023,16.6965,17.739,10.8705,22.78,15.642564516129031,14.4855,3.1535605453950755,19.198,20.861,7.759,24.689,21.859515682656827,23.30025,3.6114212139785042,24.206000000000003,24.355,4.0,15.606,10.62771087492298,10.6975,2.3700243139388593,12.009,13.679,33.4,3124.8,2769.3,3079.5,2743.2,3114.6,2770.0,3079.0,309.0,171.0,2799.5,3040.1,240.5999999999999,69.0,2799.7,2805.5,5.800000000000182,35.0
da6adb51ff45fe0fc91e316bb62f0a90,0.01,0.1272,12.7517,3.255630894308943,2.362,3.0093502176789384,5.6949000000000005,6.75544,6.406,19.4705,10.696428455284554,10.8727,2.611992869737724,12.870800000000001,13.638359999999999,7.912,20.8555,16.97379918699187,17.0955,2.692216431160847,19.51142,20.2215,6.486,24.751,21.811195624303235,23.665,3.6894055126401533,24.288,24.449999999999996,4.0,25.404,9.875295763656633,9.5495,3.4341881945510764,11.505980000000001,12.47759,8.8,3263.3,2819.4,3190.2,2819.3,3190.4,2820.2,3190.1,369.9000000000001,62.0,2820.7,3190.0,369.3000000000002,25.0,2824.9,3189.9,365.0,13.0
dab6b75ef087ee5a40c44d503dbd4941,0.1,0.215,32.56,6.077692307692307,3.133,6.969554644889127,9.018,17.02215,7.76,18.4995,11.793769230769232,11.8705,2.5376822359575573,14.095,14.86265,8.905,20.76,15.653682692307692,15.542,2.5856514428234916,17.8671,19.297349999999998,7.767,24.762,21.34209986565159,21.906,3.190583305054409,24.0476,24.696,4.0,16.479,7.782419838781909,7.5055,2.0470422967037685,9.3976,10.3104,3028.4,3403.9,3067.7,3301.1,3067.6,3301.2,3069.6,3297.2,227.5999999999999,52.0,3069.8,3296.6,226.79999999999973,21.0,3116.3,3117.4,1.099999999999909,11.0
dafba5fe6e87ad20085d758186cdc1cf,0.1,0.119,47.41,6.462081081081081,2.7945,9.47403471789087,8.886299999999999,11.417200000000001,7.741,17.77,11.586344594594593,11.25675,2.3136592568969996,13.535800000000002,14.869250000000001,7.9305,21.606,15.178763513513513,15.18,2.9834789374185906,17.8274,18.3987,7.773,24.035,17.910041825095057,18.139,2.9362484226936085,20.057300000000005,20.9364,2.226,15.032,8.243752851711024,8.414,2.4665799087639897,10.1178,11.238199999999999,10.6,2708.0,2533.5,2566.9,2533.4,2567.0,2533.9,2543.1,9.199999999999818,37.0,2534.0,2542.9,8.900000000000091,15.0,2535.2,2542.9,7.700000000000273,8.0
db036a260226479029ceb71c3bceb8bd,0.01,0.216,15.67,4.92079792147806,3.2,4.232752405205012,9.519000000000005,11.551,7.839,18.408,11.923332563510392,11.773,2.7079893311919085,14.479399999999998,15.3862,12.4385,20.62,17.293728637413395,17.276,2.0658207169648004,19.5648,19.9734,7.835,24.755,21.864444989561587,22.403750000000002,2.6608975580271865,23.9361,24.579,6.0,17.923,10.00771701461378,9.77275,1.611039060835054,11.072600000000001,12.06675,10.6,3124.0,2531.0,3053.1,2534.2,3053.2,2531.0,3052.8,521.8000000000002,217.0,3029.1,3044.4,15.300000000000182,87.0,3029.2,3044.4,15.200000000000273,44.0
db333aa723ce8cbd7435891c8e330107,0.1,0.257,19.061,6.141688888888888,5.5825,4.2618628375327345,10.1458,12.113700000000001,8.049,16.718,10.4074,10.026,2.1281582257219185,11.971,13.403100000000002,11.941,21.032,17.94104444444445,18.438499999999998,1.990281482611183,19.7008,20.075100000000003,8.077,24.751,21.96427843942505,23.197,3.40336135302555,24.565000000000005,24.67,2.962,22.215,7.668706451612902,7.0135000000000005,2.9452127235465695,9.9402,10.958200000000001,3.2,2935.6,2794.2,2806.7,2659.4,2911.8,2795.0,2805.9,10.900000000000091,45.0,2795.9,2805.8,9.900000000000091,18.0,2796.0,2805.7,9.699999999999818,9.0
dd260c5e24be545a9dd8961aeb7f4fa1,0.1,0.1115,21.363,3.0440872483221475,1.4015,4.2816404072266225,4.8354,6.271000000000007,8.166,19.051,13.216989932885905,13.252,2.64622102141048,15.600800000000001,16.5102,7.89,20.462,15.607939597315434,15.4605,2.124412201623768,17.0818,18.417900000000003,6.881,24.746,20.994295212765962,21.9885,3.400915496368309,23.5655,24.18,3.862,20.402,9.318981852654389,9.349499999999999,2.4151651628743953,11.121000000000002,12.361,2531.8,3034.9,2584.0,2967.9,2573.0,2968.0,2584.0,2964.1,380.0999999999999,75.0,2584.0,2915.1,331.0999999999999,30.0,2584.0,2755.4,171.4000000000001,15.0
dd97cad9e4ca572c4d637c1d0797ae19,0.01,0.056,83.483,15.124517241379312,1.8860000000000001,21.740995648846656,35.95000000000001,50.8125,6.566,19.392,11.915431034482758,11.9555,3.8822170630576585,15.7846,17.25075,11.173,22.355,17.29562643678161,17.2925,3.0823660463122975,20.5676,21.33045,7.999,24.557,21.738667906284867,23.143,2.9741775271115567,23.819000000000003,24.107,4.0,18.047,8.747585161770175,8.485,2.1296430989674993,10.061800000000002,11.607600000000001,2631.4,3075.5,2693.7,2979.7,2693.6,2979.8,2693.7,2979.4,285.7000000000003,87.0,2694.4,2699.5,5.099999999999909,35.0,2694.4,2699.4,5.0,18.0
